prefix	title	tag	label	flag	num	text_1	text_2	text_3	text_4	text_5	text_6	text_7	text_8	text_9	text_10	text_11	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9	score_10	score_11
买|车	毛豆|新|车	应用	0	train	10	买|车网	买|车|和|女|销售|来|了|一|炮	买|车|注意|事项	买|车|新|车	买|车|推荐	买|车流程	买|车票|的|软件|哪个|好|用	买|车|时|千万|不|能|说|的|话	买|车险|哪个|保险|公司|好	买|车|贷款|需要|什么|条件	PAD	0.057999999999999996	0.052000000000000005	0.04	0.038	0.025	0.019	0.018000000000000002	0.018000000000000002	0.011000000000000001	0.011000000000000001	0.0
优学	优学通	应用	0	train	10	优学派	优学派|平板|电脑	优学派|和|步步|高|哪个|好	优学通	优学派|学习机	优学派|u27	优学派|平板|害|了|学生	优学院	优学派|官网	优学派|u26	PAD	0.109	0.075	0.068	0.057999999999999996	0.026000000000000002	0.026000000000000002	0.025	0.024	0.024	0.019	0.0
支	支付宝	百科	0	train	10	支付宝	支付宝|客服|电话|多少	支付宝|怎么|借|钱	支原体|感染	支付宝|下载	支付宝|下载|手机|版|安卓	支气管炎	支付宝|转账|限额	支气管炎|的|症状	支付宝|提现|要|手续费|吗	PAD	0.159	0.027999999999999997	0.013999999999999999	0.012	0.012	0.01	0.01	0.009000000000000001	0.009000000000000001	0.006999999999999999	0.0
火锅店	桥头|火锅店	百科	1	train	9	火锅店|装修|效果|图	火锅店|加盟	火锅店|名字	火锅店|加盟|什么|好	火锅店|名字|创意|大|全集	火锅店|服务员|工作|流程	火锅店|装修	火锅店|活动|创新|点子	火锅店|火锅	PAD	PAD	0.079	0.040999999999999995	0.04	0.024	0.019	0.013999999999999999	0.013999999999999999	0.011000000000000001	0.01	0.0	0.0
金山|打字通	金山|打字通|2008	百科	0	train	10	金山|打字通|手机|版|下载	金山|打字通|下载	金山|打字通|手机|版|2017	金山|打字通|手机|版	金山|打字通|手机|版本	金山|打字通|2013	金山|打字通|下载|2018	金山|打字通|手机|版|2018	金山|打字通|电脑|版	金山|打字通|官方|手机|版	PAD	0.069	0.065	0.064	0.057999999999999996	0.057999999999999996	0.027999999999999997	0.025	0.022000000000000002	0.018000000000000002	0.018000000000000002	0.0
迷你兔	迷你兔	百科	1	train	8	迷你兔|多少|钱|一|只	迷你兔|数据|恢复|软件	迷你兔|图片	迷你兔|数据|恢复|手机|版	迷你兔|数据|恢复|免费|版	迷你兔|数据|恢复|工具	迷你兔|动画片	迷你|兔子|多少|钱|一|只	PAD	PAD	PAD	0.066	0.052000000000000005	0.042	0.038	0.035	0.019	0.013999999999999999	0.011000000000000001	0.0	0.0	0.0
北京	北京|时间	百科	1	train	10	北京|时间	北京|天气	北京大学	北京|天气|预报	北京|现代	北京|师范大学	北京|地铁|线路图	北京|电影|学院	北京|赛车	北京|11|选|五开奖|结果	PAD	0.044000000000000004	0.044000000000000004	0.016	0.01	0.006999999999999999	0.006	0.006	0.005	0.005	0.004	0.0
欧风	欧风|奶酪|锅|的|做法	菜谱	0	train	10	欧风鞋业|人才|招聘网	欧风鞋业|人才|网	欧风|卫浴	欧风墨雨	欧风|小语种	欧风|卫浴|是|几|线|品牌	欧风|耽美	欧风|培训	欧风|麦甜	欧|风格|女图	PAD	0.413	0.145	0.083	0.031	0.026000000000000002	0.022000000000000002	0.021	0.019	0.016	0.015	0.0
入团	入团|申请书|怎样|写	经验	1	train	10	入团|申请书	入团|申请书|怎么|写	入团|志愿书	入团|志愿书|模板	入团|志愿	入团|志愿书|怎么|写	入团|介绍人|意见	入团|志愿书|范文	入团|志愿书|填写|样本	入团|申请书|高中	PAD	0.19399999999999998	0.114	0.109	0.057999999999999996	0.043	0.040999999999999995	0.024	0.017	0.017	0.016	0.0
唱歌	唱歌|技巧|与|发声|方法|练习	经验	1	train	10	唱歌|技巧	唱歌|技巧|和|发声|方法	唱歌|软件	唱歌|跑调	唱歌|入门|最|简单|自学	唱歌|跑调|最|快|纠正|方法	唱歌|的|好处	唱歌|教学	唱歌|气息|不足|怎么|练	唱歌|跑调|怎么办	PAD	0.139	0.049	0.04	0.02	0.015	0.01	0.01	0.01	0.01	0.008	0.0
台	台风	百科	1	train	9	台风	台风|路径	台风|路径|实时|发布|系统	台风|最新|消息	台风|实时|路径|发布|系统	台风|安比	台风|网	台风|最新|消息|2018	台湾	PAD	PAD	0.192	0.133	0.127	0.047	0.024	0.02	0.011000000000000001	0.009000000000000001	0.006999999999999999	0.0	0.0
台	秋|台风	百科	0	train	9	台风	台风|路径	台风|路径|实时|发布|系统	台风|最新|消息	台风|实时|路径|发布|系统	台风|安比	台风|网	台风|最新|消息|2018	台湾	PAD	PAD	0.192	0.133	0.127	0.047	0.024	0.02	0.011000000000000001	0.009000000000000001	0.006999999999999999	0.0	0.0
滴滴|出行	滴滴|出行	快应用	0	train	10	滴滴|出行|下载	滴滴|出行|app|下载	滴滴|出行|客服|电话	滴滴|出行|客服|电话|人工	滴滴|出行|女孩|遇害	滴滴|出行|怎么|用	滴滴|出行|app	滴滴|出行|微博	滴滴|出行|怎么|付款	滴滴|出行|司机|端	PAD	0.049	0.047	0.025	0.022000000000000002	0.019	0.013000000000000001	0.011000000000000001	0.011000000000000001	0.01	0.006999999999999999	0.0
汽车	汽车|之|家	快应用	0	train	9	汽车|之|家	汽车|之|家|2018|最新|报价	汽车|时刻表	汽车票|查询	汽车|标志|大全	汽车|之|家|官网	汽车|报价|大全	汽车|报价	汽车票	PAD	PAD	0.168	0.037000000000000005	0.023	0.021	0.02	0.017	0.016	0.01	0.009000000000000001	0.0	0.0
单田芳	单田芳	百科	1	train	10	单田芳|评书网	单田芳|评书	单田芳|去|逝	单田芳|全部|评书	单田芳|评书|大全	单田芳|白|眉|大侠	单田芳|评书|大全|完整|版	单田芳|评书|白|眉|大侠	单田芳|评书|乱世|枭雄	单田芳|评书|在线|收听	PAD	0.21600000000000003	0.063	0.040999999999999995	0.036000000000000004	0.027000000000000003	0.02	0.013000000000000001	0.011000000000000001	0.011000000000000001	0.01	0.0
台风	台风	百科	0	train	10	台风|路径	台风|路径|实时|发布|系统	台风|最新|消息	台风|实时|路径|发布|系统	台风|安比	台风|网	台风|最新|消息|2018	台风|摩羯	台风|云雀	台风|实时|路径	PAD	0.19899999999999998	0.191	0.07	0.036000000000000004	0.03	0.016	0.013000000000000001	0.01	0.008	0.006999999999999999	0.0
崩坏三	崩坏三之律者|真谛	阅读	0	train	8	崩坏|三官网	崩坏三|兑换码	崩|坏|三|2018|兑换|码|最新	崩坏三|测试服	崩坏三|实用|女|武神|排名	崩坏三|官方|网站	崩|坏|三|图片	崩坏三|贴|吧	PAD	PAD	PAD	0.06	0.02	0.01	0.008	0.006999999999999999	0.006	0.006	0.006	0.0	0.0	0.0
图片文	图片|文字|识别|软件	百科	1	train	10	图片|文字	图片|文字|识别	图片|文字|控	图片|文字|提取	图片|文字|编辑器	图片|文字|制作	图片|文字|提取|大师	图片|文字|编辑	图片|文件|格式	图片|文字|修改器	PAD	0.5489999999999999	0.052000000000000005	0.047	0.046	0.027000000000000003	0.027000000000000003	0.019	0.015	0.012	0.012	0.0
全国	全国|征兵网	网站	0	train	9	全国|征兵网	全国|大学|排名	全国|征兵网|2018|报名	全国|征兵网|官网	全国|交通|违章|查询	全国|大学|排名|2018	全国|青少年|普法网	全国|天气|预报	全国|青少年|普法网|登录	PAD	PAD	0.139	0.03	0.018000000000000002	0.012	0.01	0.01	0.009000000000000001	0.008	0.008	0.0	0.0
红	红烧|茄子|的|做法	菜谱	0	train	9	红烧肉|的|做法	红姨	红楼梦	红烧|茄子	红星|照耀|中国|读书|笔记	红烧|排骨	红烧肉	红旗|h5	红烧|排骨|的|做法	PAD	PAD	0.025	0.008	0.008	0.008	0.008	0.006999999999999999	0.006999999999999999	0.006	0.006	0.0	0.0
动态|壁纸	如何|设置|桌面|动态|壁纸	经验	0	train	9	动态|壁纸|软件	动态|壁纸|怎么|设置	动态|壁纸|下载	动态|壁纸|锁屏	动态|壁纸|精灵	动态|壁纸	动态|壁纸|怎么|设置|声音	动态|壁纸|动漫	动态|壁纸|图片	PAD	PAD	0.11900000000000001	0.07	0.037000000000000005	0.019	0.013000000000000001	0.008	0.008	0.006	0.006	0.0	0.0
绿植	绿植盆|栽	百科	0	train	10	绿植|图片	绿植盆|栽	绿植|图片|及|名称|大全	绿植墙	绿植|租|摆	绿植|批发	绿植|价格	绿植|租赁	绿植墙|效果|图	绿植店	PAD	0.126	0.12300000000000001	0.092	0.059000000000000004	0.057	0.044000000000000004	0.034	0.033	0.018000000000000002	0.015	0.0
张云	张云龙	百科	0	train	10	张云龙	张云雷	张云雷|微博	张云川	张云龙|的|女|朋友|是|谁	张云雷|探|清水河|完整|版	张云龙|照片	张云龙|演|的|所有|电视剧	张云川|之|父|张爱萍	张云龙|的|电视剧	PAD	0.244	0.233	0.031	0.019	0.018000000000000002	0.017	0.013000000000000001	0.011000000000000001	0.011000000000000001	0.01	0.0
芸	芸汐传	影视	1	train	10	芸汐传	芸汐传|小说	芸汐传|演员|表	芸汐|传|免费|观看	芸汐|传|电视剧	芸汐|传|结局	芸汐|传|电视剧|免费|观看	芸|的|舒心|生活	芸汐传|小说|免费|阅读	芸汐|传番|外篇	PAD	0.5	0.028999999999999998	0.024	0.024	0.019	0.019	0.01	0.008	0.008	0.006	0.0
我|已经	我|想|我|已经|爱上|你	百科	0	train	10	我|已经|爱上|你	我|已经|爱上|你|二郎	我|已经|爱上|你|歌词	我|已经|爱上|你|抖音	我|已经|爱上|你|是|什么|歌	我|已经|爱上|你|原|唱	我|已经|爱上|你|手势舞	我|已经|爱上|你|二郎	我|已经|爱上|你|歌曲	我|已经|爱上|你|抖音|歌曲	PAD	0.45799999999999996	0.122	0.054000000000000006	0.04	0.021	0.015	0.011000000000000001	0.011000000000000001	0.011000000000000001	0.01	0.0
手机|wi	手机|wifi|显示|已|连接|但是|上|不|了|网|怎么办	经验	1	train	9	手机|wifi|打|不|开	手机|wifi|网速|测试|在线	手机|wifi|信号|差	手机|wifi|怎么|显示|密码	手机|wifi|连不上	手机|wifi|密码|查看	手机|wifi|密码|怎么|查看	手机|wifi|黑客|50|秒|破解	手机|wifi|修改|密码	PAD	PAD	0.099	0.081	0.055	0.047	0.044000000000000004	0.03	0.027999999999999997	0.026000000000000002	0.015	0.0	0.0
凉菜	拌|凉菜|的|做法	菜谱	0	train	10	凉菜|做法|大全	凉菜|菜谱|大全带|图片	凉菜|大|全	凉菜|的|做法|大|全家常	凉菜|图片	凉菜|大全|的|做法|及|图片	凉菜|菜谱	凉菜|调料	凉菜|的|做法	凉菜|有|哪些	PAD	0.259	0.177	0.076	0.025	0.022000000000000002	0.015	0.013999999999999999	0.01	0.008	0.006999999999999999	0.0
游戏	游戏|中心	网站	0	train	10	游戏|名字	游戏|超人	游戏|中心	游戏|大全	游戏|实名|认证	游戏|名字|大全	游戏|修改器	游戏|名	游戏|俱乐部	游戏|王	PAD	0.045	0.044000000000000004	0.038	0.027000000000000003	0.018000000000000002	0.017	0.016	0.015	0.015	0.011000000000000001	0.0
我|和|书	我|和|书|之间|发生|的|故事|作文	知道	0	train	10	我|和|书|的|故事	我|和|书|的|故事|作文	我|和|书|的|故事|作文|400|字	我|和|书|的|故事|500|字	我|和|书|的|故事|300|字	我|和|书|的|故事|作文|500|字	我|和|书|的|故事|400|字	我|和|书|的|故事	我|和|书|的|故事|400|字|左右	我|和|书|的|故事|200|字	PAD	0.19699999999999998	0.158	0.155	0.068	0.052000000000000005	0.034	0.02	0.02	0.02	0.02	0.0
极品|妖孽	极品|妖孽	百科	0	train	10	极品|妖孽|至尊	极品|妖孽|兵王	极品|妖孽|霸主	极品|妖孽|小|村|医	极品|妖孽|学生	极品|妖孽|至尊|楚风	极品|妖孽|至|尊断|骨伤	极品|妖孽|至|楚风	极品|妖孽|至|尊断|骨伤	极品|妖孽|至|尊断|骨伤|txt	PAD	0.23	0.161	0.095	0.078	0.06	0.043	0.037000000000000005	0.032	0.01	0.009000000000000001	0.0
透视	透视|手机|透明|屏幕	应用	0	train	9	透视|医圣	透视|小|邪医	透视|医圣|林奇|全文|免费	透视|神医	透视|小医神	透视|小|房东	透视|医圣|林奇	透视|小|神农	透视|医圣林奇|免费|阅读	PAD	PAD	0.14	0.046	0.04	0.03	0.027999999999999997	0.023	0.021	0.02	0.02	0.0	0.0
滴答	滴答	百科	0	train	10	滴答|出行	滴答|吉他谱	滴答|助手	滴答|顺风车	滴答|打车	滴答|司机	滴答|助手|刷|赞	滴答|出行|怎么样	滴答|助手|下载	滴答|音乐	PAD	0.141	0.077	0.046	0.037000000000000005	0.027000000000000003	0.022000000000000002	0.018000000000000002	0.016	0.015	0.012	0.0
炒|粉丝	炒|粉丝|的|做法	菜谱	1	train	10	炒|粉丝|的|做法|大全	炒|粉丝|的|家常|做法	炒|粉丝|的|做法	炒|粉丝|如何|不|粘|到|一起	炒|粉丝|怎么|做	炒|粉丝|怎么|让|不|粘|不|坨	炒|粉丝|百度|百科	炒|粉丝|的|做法|大|全家常	炒|粉丝|图片	炒|粉丝|的|做法|大全|视频	PAD	0.32	0.127	0.071	0.019	0.011000000000000001	0.006999999999999999	0.006	0.004	0.004	0.004	0.0
登	登山|赛车|2|年|兽|来|袭	游戏	0	train	9	登录	登录|新|商盟	登山|赛车|破解|版	登录|新|商盟|卷烟|订货	登|鹳雀楼	登录|界面	登山|赛车	登|顶|炼气师	登|入|新|商盟	PAD	PAD	0.043	0.035	0.027999999999999997	0.023	0.02	0.02	0.017	0.015	0.013999999999999999	0.0	0.0
牛排	家庭|煎|牛排|的|做法	经验	0	train	10	牛排|的|做法	牛排|怎么|做	牛排|几|分|熟	牛排|怎么|吃	牛排|图片	牛排|怎么|煎	牛排|几|分|熟|最|好吃	牛|排骨|的|做法|大全	牛|排骨|怎么|做|好吃	牛排|的|家常|做法	PAD	0.25	0.05	0.04	0.036000000000000004	0.028999999999999998	0.021	0.017	0.015	0.011000000000000001	0.01	0.0
金枪鱼	煎|金枪鱼|的|做法	菜谱	0	train	10	金枪鱼|图片	金枪鱼|的|做法	金枪鱼|多|钱|一|斤	金枪鱼|刺身	金枪鱼|多少|钱|一|斤	金枪鱼|罐头	金枪鱼|价格	金枪鱼|的|家常|做法	金枪|鱼油	金枪鱼|油软|胶囊|骗局	PAD	0.159	0.10300000000000001	0.055	0.02	0.018000000000000002	0.016	0.011000000000000001	0.01	0.01	0.009000000000000001	0.0
房车	房车|之|家	应用	0	train	10	房车|价格	房车|图片	房车|之|家	房车|价格|10万|一|20万	房车|价格|及|图片|大全	房车|价格|及|图片	房车网	房车|租赁	房车|大|全|2018|款|价格	房车|价格|大全	PAD	0.209	0.09	0.053	0.018000000000000002	0.015	0.013000000000000001	0.012	0.011000000000000001	0.011000000000000001	0.01	0.0
贺子珍	贺子珍|纪念馆|-|旅游|攻略	旅游	0	train	10	贺子珍|为什么|离开|毛	贺子珍|简历	贺子珍|照片	贺子珍|女儿|为什么|李敏	贺子珍|年轻|漂亮|的|照片	贺子珍|百度|百科	贺子珍|比|杨开慧|漂亮	贺子珍|生|了|几|个|孩	贺子珍|子女	贺子珍|在|苏联|结婚	PAD	0.158	0.067	0.02	0.018000000000000002	0.017	0.013999999999999999	0.012	0.01	0.008	0.006	0.0
天气	15日|天气|预报	应用	1	train	9	天气|预报|15|天	天气|预报|查询|一|周|15|天	天气|预报|15|天|查询	天气|预报	天气|预告	天气|预报|台风	天气|预报|全国	天气|预报|视频	天气|预报|查询|一|周	PAD	PAD	0.10099999999999999	0.066	0.016	0.009000000000000001	0.009000000000000001	0.008	0.004	0.002	0.002	0.0	0.0
宋祖	宋祖儿	百科	1	train	8	宋祖儿	宋祖英	宋祖德	宋祖德|微博	宋祖儿|微博	宋祖英|简历	宋祖英|老公	宋祖英|歌曲	PAD	PAD	PAD	0.542	0.07200000000000001	0.052000000000000005	0.016	0.011000000000000001	0.009000000000000001	0.008	0.008	0.0	0.0	0.0
招兵	网上|招兵|报名表|住址|怎么|改	知道	0	train	10	招兵网	招兵买马|招聘|的|好|句子	招兵买马|招聘|幽默|句子	招兵买马|图片	招兵网|上|报名	招兵买马	招兵|时间	招兵|条件	招兵买马|的|意思	招兵|标准	PAD	0.319	0.11800000000000001	0.094	0.066	0.065	0.053	0.037000000000000005	0.027000000000000003	0.02	0.018000000000000002	0.0
中国|四|大	中国|四|大|银行	百科	0	train	10	中国|四|大|银行	中国|四大发明	中国|四|大|火炉	中国|四|大|名著	中国|四大发明|是|什么	中国|四|大|草原	中国|四|大|银行|是|哪|四|个	中国|四大无人区	中国|四|大|美女	中国|四大名楼	PAD	0.14	0.06	0.044000000000000004	0.038	0.034	0.024	0.02	0.02	0.018000000000000002	0.016	0.0
阿哥	阿哥|阿妹	音乐	1	train	10	阿哥|阿妹	阿哥|不要|再|插|我|了	阿哥|阿妹|歌曲	阿哥|阿妹|广场舞	阿哥阿妹|原|唱	阿哥|都|是|狼	阿哥|爱|阿妹	阿哥|阿妹|歌词	阿哥|阿妹|广场舞|视频	阿哥阿妹|简谱	PAD	0.166	0.122	0.109	0.07	0.038	0.034	0.024	0.023	0.017	0.015	0.0
螺旋藻	螺旋藻	健康	0	train	10	螺旋|藻片|的|功效|与|作用	螺旋藻|的|功效|与|作用	螺旋藻|怎么|吃	螺旋|藻片	螺旋藻|什么|人|不|适合|吃	螺旋藻|的|功效	螺旋藻|吃|多|了|得|肝癌	螺旋藻|的|副作用|及|禁忌	螺旋藻|的|正确|食用|方法	螺旋藻|压片|糖果	PAD	0.311	0.09	0.035	0.028999999999999998	0.027000000000000003	0.018000000000000002	0.011000000000000001	0.009000000000000001	0.008	0.006999999999999999	0.0
昵	昵图网	网站	1	train	10	昵称	昵图网	昵称|大全	昵|称|女生|简短|好听	昵称|2018|霸气|超|拽	昵称|男生|简短|好听	昵称|情侣|简短|好听	昵称|男生	昵|称|女	昵图	PAD	0.145	0.13	0.122	0.114	0.07200000000000001	0.065	0.044000000000000004	0.028999999999999998	0.027999999999999997	0.013000000000000001	0.0
近代	近代|中国|茶业|之|发展	阅读	0	train	10	近代史	近代|渡劫成仙|的|人	近代史|时间|轴	近代|国士|逍遥|宇内	近代史|纲要	近代史|纲要|知识点|总结	近代|谁|画|的|马|最|出名	近代|形而上学唯物主义	近代诗	近代|中国|的|社会|性质	PAD	0.08900000000000001	0.033	0.031	0.027000000000000003	0.02	0.019	0.018000000000000002	0.016	0.015	0.013999999999999999	0.0
中国银行|信用卡	我|办|了|一|张|中国银行|信用卡|信用|额度|是|10000|元	知道	0	train	10	中国银行|信用卡|电话	中国银行|信用卡|中心	中国银行|信用卡|申请	中国银行|信用卡|进度	中国银行|信用卡|客服	中国银行|信用卡|查询	中国银行|信用卡|官网	中国银行|信用卡|电话|号	中国银行|信用卡|好|办|吗	中国银行|信用卡|app	PAD	0.163	0.109	0.092	0.045	0.03	0.016	0.012	0.011000000000000001	0.008	0.006999999999999999	0.0
京东	京东|商城	网站	1	train	10	京东|商城	京东|官网	京东|快递|单号|查询	京东|快递	京东|商城|网上|购物	京东|物流	京东|白条	京东|客服|电话	京东方|a|股票	京东|白条|怎么|开通	PAD	0.12	0.073	0.031	0.031	0.011000000000000001	0.01	0.009000000000000001	0.009000000000000001	0.008	0.008	0.0
阙	阙	百科	0	train	9	阙|怎么|读	阙清子	阙|怎么|读音	阙清子纪|凌尘	阙|的|读音	阙|清子|怎么|读	阙|的|拼音	阙清子|微博	阙|的|意思	PAD	PAD	0.32	0.159	0.141	0.08	0.03	0.024	0.015	0.009000000000000001	0.006999999999999999	0.0	0.0
韭菜	韭菜|炒|鸡蛋	百科	0	train	10	韭菜花|的|做法	韭菜|炒|鸡蛋	韭菜|盒子	韭菜|盒子|的|做法	韭菜|鸡蛋|馅|怎么|调	韭菜|鸡蛋|馅饼	韭菜|鸡蛋|饺子	韭菜|鸡蛋|饺子|馅|的|做法	韭菜花	韭菜|饺子	PAD	0.043	0.043	0.036000000000000004	0.032	0.015	0.013000000000000001	0.013000000000000001	0.013000000000000001	0.013000000000000001	0.012	0.0
写|论文	怎样|写|论文	百科	0	train	10	写|论文|用|什么|软件	写|论文|的|格式	写|论文|的|步骤	写|论文|的|方法	写|论文|的|软件	写|论文|查|资料|的|网站	写|论文|的	写|论文|的|要求	写|论文|怎么|查|文献	写|论文|神器|app	PAD	0.272	0.126	0.12	0.07	0.044000000000000004	0.036000000000000004	0.031	0.026000000000000002	0.026000000000000002	0.024	0.0
黄明	黄明昊	百科	1	train	10	黄明昊	黄明昊|图片	黄明昊|微博	黄明昊|justin	黄明昊|年龄	黄明昊|图片|手机|壁纸	黄明昊|小说	黄明昊|照片	黄明昊|应|援色	黄明昊|身高	PAD	0.446	0.073	0.027999999999999997	0.013999999999999999	0.013000000000000001	0.01	0.009000000000000001	0.009000000000000001	0.006	0.006	0.0
